cycle,name,Type,ResTurn
7,Staff11,CN,0
7,Staff12,CN,0
7,Staff21,CN,0
7,Staff23,CN,0
7,Staff24,CN,0
7,Staff27,CN,0
7,Staff28,CN,0
7,Staff33,RN,0
7,Staff38,RN,0
7,Staff52,LPN,0
7,Staff54,CN,0
7,Staff58,CN,0
7,Staff62,CN,0
7,Staff63,CN,0
7,Staff68,CN,0
7,Staff75,CN,0
7,Staff76,RN,0
7,Staff78,LPN,0
7,Staff84,CN,0
7,Staff92,CN,0
7,Staff93,LPN,0
7,Staff95,CN,0
7,Staff101,CN,0
7,Staff104,CN,0
7,Staff106,CN,0
7,Staff109,CN,0
7,Staff124,LPN,0
7,Staff129,CN,0
7,Staff132,CN,0
7,Staff135,LPN,0
7,Staff137,LPN,0
7,Staff140,RN,0
7,Staff156,CN,0
7,Staff159,CN,0
7,Staff161,CN,0
7,Staff169,CN,0
15,Staff1,CN,0
15,Staff2,RN,0
15,Staff5,LPN,0
15,Staff9,CN,0
15,Staff13,CN,0
15,Staff14,CN,0
15,Staff17,CN,0
15,Staff19,CN,0
15,Staff20,CN,0
15,Staff22,CN,0
15,Staff29,CN,0
15,Staff30,LPN,0
15,Staff35,CN,0
15,Staff37,CN,0
15,Staff39,LPN,0
15,Staff41,CN,0
15,Staff42,LPN,0
15,Staff43,LPN,0
15,Staff44,CN,0
15,Staff49,LPN,0
15,Staff50,CN,0
15,Staff51,CN,0
15,Staff53,CN,0
15,Staff56,CN,0
15,Staff57,CN,0
15,Staff64,LPN,0
15,Staff65,CN,0
15,Staff66,LPN,0
15,Staff73,CN,0
15,Staff74,RN,0
15,Staff79,CN,0
15,Staff86,RN,0
15,Staff89,CN,0
15,Staff90,CN,0
15,Staff91,RN,0
15,Staff97,LPN,0
15,Staff98,RN,0
15,Staff99,RN,0
15,Staff100,CN,0
15,Staff108,CN,0
15,Staff111,CN,0
15,Staff112,RN,0
15,Staff116,CN,0
15,Staff119,CN,0
15,Staff120,CN,0
15,Staff121,CN,0
15,Staff122,CN,0
15,Staff123,CN,0
15,Staff125,CN,0
15,Staff126,RN,0
15,Staff128,RN,0
15,Staff136,RN,0
15,Staff138,CN,0
15,Staff139,CN,0
15,Staff143,LPN,0
15,Staff144,LPN,0
15,Staff146,CN,0
15,Staff147,CN,0
15,Staff149,CN,0
15,Staff155,CN,0
15,Staff158,CN,0
15,Staff162,CN,0
15,Staff163,CN,0
15,Staff164,CN,0
15,Staff168,CN,0
23,Staff0,LPN,17
23,Staff3,CN,3
23,Staff4,LPN,16
23,Staff6,CN,0
23,Staff7,CN,3
23,Staff8,RN,4
23,Staff10,CN,4
23,Staff15,CN,2
23,Staff16,CN,2
23,Staff18,CN,3
23,Staff25,CN,2
23,Staff26,CN,2
23,Staff31,CN,3
23,Staff32,CN,2
23,Staff34,CN,2
23,Staff36,LPN,20
23,Staff40,CN,3
23,Staff45,LPN,19
23,Staff46,CN,1
23,Staff47,RN,6
23,Staff48,CN,1
23,Staff55,CN,2
23,Staff59,CN,0
23,Staff60,CN,2
23,Staff61,LPN,15
23,Staff67,CN,1
23,Staff69,CN,1
23,Staff70,CN,0
23,Staff71,CN,0
23,Staff72,CN,1
23,Staff77,RN,6
23,Staff80,LPN,16
23,Staff81,CN,1
23,Staff82,CN,2
23,Staff83,CN,1
23,Staff85,LPN,16
23,Staff87,CN,2
23,Staff88,CN,2
23,Staff94,CN,0
23,Staff96,CN,1
23,Staff102,CN,2
23,Staff103,RN,6
23,Staff105,CN,3
23,Staff107,CN,2
23,Staff110,LPN,20
23,Staff113,CN,0
23,Staff114,CN,0
23,Staff115,CN,0
23,Staff117,CN,1
23,Staff118,RN,4
23,Staff127,CN,2
23,Staff130,RN,2
23,Staff131,LPN,18
23,Staff133,CN,1
23,Staff134,LPN,19
23,Staff141,RN,5
23,Staff142,CN,2
23,Staff145,CN,4
23,Staff148,LPN,16
23,Staff150,RN,5
23,Staff151,LPN,11
23,Staff152,RN,5
23,Staff153,CN,2
23,Staff154,CN,2
23,Staff157,LPN,14
23,Staff160,CN,3
23,Staff165,LPN,14
23,Staff166,CN,4
23,Staff167,CN,0
31,Staff11,CN,2
31,Staff12,CN,2
31,Staff21,CN,2
31,Staff23,CN,1
31,Staff24,CN,3
31,Staff27,CN,0
31,Staff28,CN,3
31,Staff33,RN,4
31,Staff38,RN,3
31,Staff52,LPN,17
31,Staff54,CN,4
31,Staff58,CN,3
31,Staff62,CN,0
31,Staff63,CN,1
31,Staff68,CN,3
31,Staff75,CN,2
31,Staff76,RN,5
31,Staff78,LPN,21
31,Staff84,CN,0
31,Staff92,CN,1
31,Staff93,LPN,20
