cycle,name,Type,ResTurn
7,Staff1,CN,0
7,Staff3,CN,0
7,Staff4,RN,0
7,Staff14,CN,0
7,Staff18,LPN,0
7,Staff20,CN,0
7,Staff22,CN,0
7,Staff30,CN,0
7,Staff39,CN,0
7,Staff40,CN,0
7,Staff45,CN,0
7,Staff51,CN,0
7,Staff53,CN,0
7,Staff55,CN,0
7,Staff56,CN,0
7,Staff59,CN,0
7,Staff65,CN,0
7,Staff66,LPN,0
7,Staff92,RN,0
7,Staff95,LPN,0
7,Staff100,CN,0
7,Staff108,LPN,0
7,Staff113,CN,0
7,Staff116,RN,0
7,Staff117,CN,0
7,Staff124,CN,0
7,Staff125,CN,0
7,Staff126,CN,0
7,Staff128,CN,0
7,Staff132,RN,0
7,Staff134,CN,0
7,Staff146,CN,0
7,Staff147,LPN,0
7,Staff148,CN,0
7,Staff149,CN,0
7,Staff151,CN,0
7,Staff153,CN,0
7,Staff158,LPN,0
7,Staff165,CN,0
15,Staff5,CN,0
15,Staff7,CN,0
15,Staff8,CN,0
15,Staff9,LPN,0
15,Staff11,CN,0
15,Staff12,CN,0
15,Staff15,CN,0
15,Staff19,CN,0
15,Staff21,CN,0
15,Staff31,CN,0
15,Staff34,LPN,0
15,Staff35,CN,0
15,Staff37,CN,0
15,Staff42,CN,0
15,Staff43,CN,0
15,Staff44,CN,0
15,Staff46,CN,0
15,Staff47,LPN,0
15,Staff48,RN,0
15,Staff49,CN,0
15,Staff50,CN,0
15,Staff54,CN,0
15,Staff57,CN,0
15,Staff58,CN,0
15,Staff64,LPN,0
15,Staff67,CN,0
15,Staff68,LPN,0
15,Staff69,CN,0
15,Staff71,CN,0
15,Staff72,CN,0
15,Staff73,RN,0
15,Staff74,RN,0
15,Staff76,RN,0
15,Staff77,RN,0
15,Staff81,CN,0
15,Staff83,CN,0
15,Staff84,CN,0
15,Staff86,CN,0
15,Staff88,RN,0
15,Staff89,CN,0
15,Staff94,CN,0
15,Staff96,CN,0
15,Staff97,RN,0
15,Staff98,CN,0
15,Staff99,CN,0
15,Staff101,CN,0
15,Staff102,LPN,0
15,Staff103,CN,0
15,Staff105,LPN,0
15,Staff106,CN,0
15,Staff112,CN,0
15,Staff115,CN,0
15,Staff118,CN,0
15,Staff119,CN,0
15,Staff121,RN,0
15,Staff123,CN,0
15,Staff127,LPN,0
15,Staff129,LPN,0
15,Staff130,LPN,0
15,Staff133,CN,0
15,Staff136,CN,0
15,Staff137,LPN,0
15,Staff138,CN,0
15,Staff140,CN,0
15,Staff145,CN,0
15,Staff150,RN,0
15,Staff152,CN,0
15,Staff154,CN,0
15,Staff160,CN,0
15,Staff162,CN,0
15,Staff164,CN,0
15,Staff166,CN,0
15,Staff168,CN,0
15,Staff169,CN,0
23,Staff0,CN,2
23,Staff2,CN,1
23,Staff6,RN,4
23,Staff10,LPN,15
23,Staff13,CN,1
23,Staff16,RN,4
23,Staff17,CN,3
23,Staff23,CN,3
23,Staff24,CN,1
23,Staff25,RN,2
23,Staff26,CN,1
23,Staff27,CN,2
23,Staff28,RN,5
23,Staff29,CN,3
23,Staff32,CN,2
23,Staff33,CN,1
23,Staff36,CN,3
23,Staff38,CN,4
23,Staff41,LPN,17
23,Staff52,CN,3
23,Staff60,LPN,12
23,Staff61,CN,1
23,Staff62,CN,2
23,Staff63,LPN,19
23,Staff70,CN,1
23,Staff75,CN,2
23,Staff78,CN,1
23,Staff79,RN,4
23,Staff80,CN,1
23,Staff82,CN,2
23,Staff85,CN,3
23,Staff87,CN,3
23,Staff90,RN,5
23,Staff91,CN,3
23,Staff93,LPN,20
23,Staff104,CN,2
23,Staff107,CN,1
23,Staff109,CN,4
23,Staff110,LPN,14
23,Staff111,CN,2
23,Staff114,LPN,15
23,Staff120,CN,1
23,Staff122,RN,3
23,Staff131,CN,1
23,Staff135,CN,1
23,Staff139,CN,2
23,Staff141,LPN,14
23,Staff142,CN,3
23,Staff143,CN,3
23,Staff144,CN,1
23,Staff155,RN,2
23,Staff156,RN,5
23,Staff157,CN,1
23,Staff159,CN,1
23,Staff161,LPN,17
23,Staff163,RN,5
23,Staff167,CN,2
31,Staff1,CN,3
31,Staff3,CN,2
31,Staff4,RN,5
31,Staff14,CN,0
31,Staff18,LPN,19
31,Staff20,CN,4
31,Staff22,CN,4
31,Staff30,CN,1
31,Staff39,CN,4
31,Staff40,CN,2
31,Staff45,CN,2
31,Staff51,CN,2
31,Staff53,CN,1
31,Staff55,CN,2
31,Staff56,CN,4
31,Staff59,CN,1
31,Staff65,CN,2
31,Staff66,LPN,24
31,Staff92,RN,5
31,Staff95,LPN,20
31,Staff100,CN,2
31,Staff108,LPN,19
31,Staff113,CN,1
31,Staff116,RN,6
31,Staff117,CN,4
31,Staff124,CN,3
31,Staff125,CN,0
31,Staff126,CN,4
31,Staff128,CN,3
31,Staff132,RN,5
31,Staff134,CN,1
31,Staff146,CN,3
31,Staff147,LPN,21
31,Staff148,CN,3
31,Staff149,CN,2
31,Staff151,CN,3
31,Staff153,CN,3
31,Staff158,LPN,16
31,Staff165,CN,1
39,Staff5,CN,4
39,Staff7,CN,1
39,Staff8,CN,2
39,Staff9,LPN,26
39,Staff11,CN,3
39,Staff12,CN,1
39,Staff15,CN,3
39,Staff19,CN,4
39,Staff21,CN,1
39,Staff31,CN,3
39,Staff34,LPN,22
39,Staff35,CN,2
39,Staff37,CN,1
39,Staff42,CN,1
39,Staff43,CN,2
39,Staff44,CN,2
39,Staff46,CN,2
39,Staff47,LPN,19
39,Staff48,RN,5
39,Staff49,CN,0
39,Staff50,CN,3
39,Staff54,CN,1
39,Staff57,CN,2
39,Staff58,CN,2
39,Staff64,LPN,19
39,Staff67,CN,3
39,Staff68,LPN,23
39,Staff69,CN,2
39,Staff71,CN,3
39,Staff72,CN,1
39,Staff73,RN,3
39,Staff74,RN,6
39,Staff76,RN,5
39,Staff77,RN,5
39,Staff81,CN,2
39,Staff83,CN,4
39,Staff84,CN,0
39,Staff86,CN,1
39,Staff88,RN,6
39,Staff89,CN,3
39,Staff94,CN,2
39,Staff96,CN,2
39,Staff97,RN,5
39,Staff98,CN,3
39,Staff99,CN,1
39,Staff101,CN,2
39,Staff102,LPN,21
39,Staff103,CN,1
39,Staff105,LPN,20
39,Staff106,CN,2
39,Staff112,CN,1
39,Staff115,CN,2
39,Staff118,CN,3
39,Staff119,CN,2
39,Staff121,RN,5
39,Staff123,CN,3
39,Staff127,LPN,19
39,Staff129,LPN,18
39,Staff130,LPN,21
39,Staff133,CN,2
39,Staff136,CN,1
39,Staff137,LPN,18
39,Staff138,CN,2
39,Staff140,CN,0
39,Staff145,CN,2
39,Staff150,RN,6
39,Staff152,CN,2
39,Staff154,CN,5
39,Staff160,CN,0
39,Staff162,CN,3
39,Staff164,CN,1
39,Staff166,CN,2
39,Staff168,CN,0
39,Staff169,CN,1
47,Staff0,CN,3
47,Staff2,CN,1
47,Staff6,RN,4
47,Staff10,LPN,21
47,Staff13,CN,0
47,Staff16,RN,6
47,Staff17,CN,2
47,Staff23,CN,3
47,Staff24,CN,2
47,Staff25,RN,5
47,Staff26,CN,2
47,Staff27,CN,3
47,Staff28,RN,5
47,Staff29,CN,2
47,Staff32,CN,1
47,Staff33,CN,4
47,Staff36,CN,1
47,Staff38,CN,2
47,Staff41,LPN,22
47,Staff52,CN,3
47,Staff60,LPN,24
47,Staff61,CN,1
47,Staff62,CN,1
47,Staff63,LPN,26
47,Staff70,CN,1
47,Staff75,CN,2
47,Staff78,CN,3
47,Staff79,RN,7
47,Staff80,CN,1
47,Staff82,CN,2
47,Staff85,CN,3
47,Staff87,CN,3
47,Staff90,RN,4
47,Staff91,CN,2
47,Staff93,LPN,24
47,Staff104,CN,5
47,Staff107,CN,1
47,Staff109,CN,2
47,Staff110,LPN,20
47,Staff111,CN,0
47,Staff114,LPN,16
47,Staff120,CN,3
47,Staff122,RN,5
47,Staff131,CN,3
47,Staff135,CN,1
47,Staff139,CN,4
47,Staff141,LPN,22
47,Staff142,CN,1
47,Staff143,CN,0
47,Staff144,CN,3
47,Staff155,RN,6
47,Staff156,RN,5
47,Staff157,CN,2
47,Staff159,CN,2
47,Staff161,LPN,22
47,Staff163,RN,6
47,Staff167,CN,2
55,Staff1,CN,2
55,Staff3,CN,0
55,Staff4,RN,4
55,Staff14,CN,4
55,Staff18,LPN,20
55,Staff20,CN,3
55,Staff22,CN,1
55,Staff30,CN,2
55,Staff39,CN,1
55,Staff40,CN,2
55,Staff45,CN,0
55,Staff51,CN,1
55,Staff53,CN,2
55,Staff55,CN,3
55,Staff56,CN,0
55,Staff59,CN,1
55,Staff65,CN,4
55,Staff66,LPN,8
55,Staff92,RN,5
55,Staff95,LPN,11
55,Staff100,CN,2
55,Staff108,LPN,17
55,Staff113,CN,3
55,Staff116,RN,6
55,Staff117,CN,3
55,Staff124,CN,3
55,Staff125,CN,1
55,Staff126,CN,1
55,Staff128,CN,1
55,Staff132,RN,6
55,Staff134,CN,0
55,Staff146,CN,2
55,Staff147,LPN,26
55,Staff148,CN,4
55,Staff149,CN,1
55,Staff151,CN,3
55,Staff153,CN,2
55,Staff158,LPN,24
55,Staff165,CN,2
63,Staff5,CN,1
63,Staff7,CN,2
63,Staff8,CN,1
63,Staff9,LPN,17
63,Staff11,CN,2
63,Staff12,CN,2
63,Staff15,CN,1
63,Staff19,CN,3
63,Staff21,CN,3
63,Staff31,CN,2
63,Staff34,LPN,22
63,Staff35,CN,3
63,Staff37,CN,4
63,Staff42,CN,2
63,Staff43,CN,4
63,Staff44,CN,3
63,Staff46,CN,1
63,Staff47,LPN,23
63,Staff48,RN,6
63,Staff49,CN,3
63,Staff50,CN,3
63,Staff54,CN,1
63,Staff57,CN,3
63,Staff58,CN,2
63,Staff64,LPN,21
63,Staff67,CN,2
63,Staff68,LPN,17
63,Staff69,CN,0
63,Staff71,CN,2
63,Staff72,CN,3
63,Staff73,RN,6
63,Staff74,RN,4
63,Staff76,RN,5
63,Staff77,RN,4
63,Staff81,CN,2
63,Staff83,CN,2
63,Staff84,CN,3
63,Staff86,CN,1
63,Staff88,RN,7
63,Staff89,CN,2
63,Staff94,CN,2
63,Staff96,CN,4
63,Staff97,RN,5
63,Staff98,CN,3
63,Staff99,CN,0
63,Staff101,CN,2
63,Staff102,LPN,20
63,Staff103,CN,4
63,Staff105,LPN,23
63,Staff106,CN,4
63,Staff112,CN,2
63,Staff115,CN,3
63,Staff118,CN,5
63,Staff119,CN,3
63,Staff121,RN,6
63,Staff123,CN,0
63,Staff127,LPN,21
63,Staff129,LPN,26
63,Staff130,LPN,33
63,Staff133,CN,1
63,Staff136,CN,4
63,Staff137,LPN,25
63,Staff138,CN,1
63,Staff140,CN,2
63,Staff145,CN,5
63,Staff150,RN,5
63,Staff152,CN,2
63,Staff154,CN,2
63,Staff160,CN,3
63,Staff162,CN,3
63,Staff164,CN,2
63,Staff166,CN,4
63,Staff168,CN,0
63,Staff169,CN,1
71,Staff0,CN,1
71,Staff2,CN,2
71,Staff6,RN,4
71,Staff10,LPN,17
71,Staff13,CN,5
71,Staff16,RN,7
71,Staff17,CN,3
71,Staff23,CN,1
71,Staff24,CN,2
71,Staff25,RN,5
71,Staff26,CN,1
71,Staff27,CN,5
71,Staff28,RN,5
71,Staff29,CN,4
71,Staff32,CN,1
71,Staff33,CN,2
71,Staff36,CN,2
71,Staff38,CN,0
71,Staff41,LPN,24
71,Staff52,CN,3
71,Staff60,LPN,18
71,Staff61,CN,0
71,Staff62,CN,4
71,Staff63,LPN,16
71,Staff70,CN,4
71,Staff75,CN,0
71,Staff78,CN,2
71,Staff79,RN,6
71,Staff80,CN,0
71,Staff82,CN,3
71,Staff85,CN,3
71,Staff87,CN,1
71,Staff90,RN,5
71,Staff91,CN,2
71,Staff93,LPN,21
71,Staff104,CN,0
71,Staff107,CN,1
71,Staff109,CN,3
71,Staff110,LPN,28
71,Staff111,CN,1
71,Staff114,LPN,22
71,Staff120,CN,2
71,Staff122,RN,5
71,Staff131,CN,1
71,Staff135,CN,2
