cycle,name,Type,ResTurn
7,Staff4,CN,0
7,Staff13,RN,0
7,Staff45,LPN,0
7,Staff61,CN,0
7,Staff71,CN,0
7,Staff78,CN,0
7,Staff79,CN,0
7,Staff81,CN,0
7,Staff88,CN,0
7,Staff89,LPN,0
7,Staff93,CN,0
7,Staff96,CN,0
7,Staff97,CN,0
7,Staff117,CN,0
7,Staff122,LPN,0
7,Staff128,LPN,0
7,Staff132,CN,0
7,Staff135,LPN,0
7,Staff141,CN,0
7,Staff147,CN,0
7,Staff148,CN,0
7,Staff154,CN,0
7,Staff157,CN,0
7,Staff163,CN,0
7,Staff164,CN,0
15,Staff8,CN,0
15,Staff9,CN,0
15,Staff10,RN,0
15,Staff11,CN,0
15,Staff15,CN,0
15,Staff16,LPN,0
15,Staff18,CN,0
15,Staff19,CN,0
15,Staff20,CN,0
15,Staff21,RN,0
15,Staff22,RN,0
15,Staff23,CN,0
15,Staff24,CN,0
15,Staff27,CN,0
15,Staff28,CN,0
15,Staff29,CN,0
15,Staff30,LPN,0
15,Staff31,CN,0
15,Staff35,CN,0
15,Staff37,CN,0
15,Staff40,CN,0
15,Staff41,CN,0
15,Staff44,LPN,0
15,Staff46,LPN,0
15,Staff48,CN,0
15,Staff49,RN,0
15,Staff52,CN,0
15,Staff53,CN,0
15,Staff54,CN,0
15,Staff55,CN,0
15,Staff59,CN,0
15,Staff62,LPN,0
15,Staff65,LPN,0
15,Staff66,CN,0
15,Staff70,CN,0
15,Staff73,LPN,0
15,Staff74,CN,0
15,Staff75,RN,0
15,Staff83,CN,0
15,Staff85,CN,0
15,Staff87,CN,0
15,Staff91,CN,0
15,Staff95,CN,0
15,Staff98,RN,0
15,Staff100,CN,0
15,Staff102,LPN,0
15,Staff103,CN,0
15,Staff104,CN,0
15,Staff105,CN,0
15,Staff106,CN,0
15,Staff108,RN,0
15,Staff114,CN,0
15,Staff115,RN,0
15,Staff118,CN,0
15,Staff119,RN,0
15,Staff123,CN,0
15,Staff124,CN,0
15,Staff127,CN,0
15,Staff129,CN,0
15,Staff138,CN,0
15,Staff140,CN,0
15,Staff143,CN,0
15,Staff146,RN,0
15,Staff149,LPN,0
15,Staff150,CN,0
15,Staff153,CN,0
15,Staff158,CN,0
15,Staff160,CN,0
15,Staff162,LPN,0
23,Staff0,CN,0
23,Staff1,LPN,15
23,Staff2,CN,1
23,Staff3,RN,6
23,Staff5,CN,1
23,Staff6,RN,4
23,Staff7,CN,2
23,Staff12,CN,2
23,Staff14,CN,1
23,Staff17,CN,2
23,Staff25,CN,3
23,Staff26,LPN,12
23,Staff32,CN,2
23,Staff33,CN,2
23,Staff34,RN,5
23,Staff36,RN,5
23,Staff38,CN,1
23,Staff39,CN,3
23,Staff42,CN,1
23,Staff43,CN,1
23,Staff47,CN,4
23,Staff50,LPN,22
23,Staff51,CN,1
23,Staff56,CN,1
23,Staff57,CN,1
23,Staff58,CN,2
23,Staff60,CN,1
23,Staff63,LPN,13
23,Staff64,CN,2
23,Staff67,CN,1
23,Staff68,CN,1
23,Staff69,LPN,17
23,Staff72,CN,1
23,Staff76,LPN,19
23,Staff77,CN,1
23,Staff80,CN,2
23,Staff82,CN,2
23,Staff84,CN,1
23,Staff86,CN,0
23,Staff90,LPN,10
23,Staff92,CN,3
23,Staff94,RN,6
23,Staff99,LPN,27
23,Staff101,CN,2
23,Staff107,RN,5
23,Staff109,LPN,19
23,Staff110,CN,0
23,Staff111,CN,0
23,Staff112,CN,2
23,Staff113,CN,2
23,Staff116,RN,5
23,Staff120,CN,2
23,Staff121,LPN,22
23,Staff125,LPN,18
23,Staff126,CN,3
23,Staff130,RN,5
23,Staff131,CN,2
23,Staff133,RN,5
23,Staff134,CN,3
23,Staff136,CN,3
23,Staff137,LPN,16
23,Staff139,CN,1
23,Staff142,CN,1
23,Staff144,CN,1
23,Staff145,RN,4
23,Staff151,CN,3
23,Staff152,CN,2
23,Staff155,RN,4
23,Staff156,CN,2
23,Staff159,RN,4
23,Staff161,LPN,8
23,Staff165,LPN,22
23,Staff166,CN,0
23,Staff167,LPN,15
23,Staff168,CN,1
23,Staff169,RN,5
31,Staff4,CN,1
31,Staff13,RN,3
31,Staff45,LPN,22
31,Staff61,CN,2
31,Staff71,CN,3
31,Staff78,CN,1
31,Staff79,CN,1
31,Staff81,CN,3
31,Staff88,CN,1
31,Staff89,LPN,17
31,Staff93,CN,4
31,Staff96,CN,1
31,Staff97,CN,1
31,Staff117,CN,2
31,Staff122,LPN,24
31,Staff128,LPN,22
31,Staff132,CN,2
31,Staff135,LPN,26
31,Staff141,CN,1
31,Staff147,CN,4
31,Staff148,CN,1
31,Staff154,CN,2
31,Staff157,CN,5
31,Staff163,CN,4
31,Staff164,CN,4
39,Staff8,CN,1
39,Staff9,CN,3
39,Staff10,RN,6
39,Staff11,CN,5
39,Staff15,CN,2
39,Staff16,LPN,18
39,Staff18,CN,1
39,Staff19,CN,1
39,Staff20,CN,3
39,Staff21,RN,6
39,Staff22,RN,5
39,Staff23,CN,1
39,Staff24,CN,3
39,Staff27,CN,1
39,Staff28,CN,2
39,Staff29,CN,1
39,Staff30,LPN,23
39,Staff31,CN,4
39,Staff35,CN,1
39,Staff37,CN,2
39,Staff40,CN,0
39,Staff41,CN,1
39,Staff44,LPN,16
39,Staff46,LPN,24
39,Staff48,CN,4
39,Staff49,RN,6
39,Staff52,CN,3
39,Staff53,CN,0
39,Staff54,CN,1
39,Staff55,CN,2
39,Staff59,CN,3
39,Staff62,LPN,18
39,Staff65,LPN,19
39,Staff66,CN,2
39,Staff70,CN,1
39,Staff73,LPN,19
39,Staff74,CN,1
39,Staff75,RN,5
39,Staff83,CN,4
39,Staff85,CN,1
39,Staff87,CN,2
39,Staff91,CN,1
39,Staff95,CN,2
39,Staff98,RN,6
39,Staff100,CN,1
39,Staff102,LPN,22
39,Staff103,CN,2
39,Staff104,CN,2
39,Staff105,CN,3
39,Staff106,CN,2
39,Staff108,RN,6
39,Staff114,CN,2
39,Staff115,RN,5
39,Staff118,CN,3
39,Staff119,RN,5
39,Staff123,CN,3
39,Staff124,CN,0
39,Staff127,CN,2
39,Staff129,CN,3
39,Staff138,CN,3
39,Staff140,CN,1
39,Staff143,CN,1
39,Staff146,RN,7
39,Staff149,LPN,16
39,Staff150,CN,1
39,Staff153,CN,4
39,Staff158,CN,1
39,Staff160,CN,0
39,Staff162,LPN,18
47,Staff0,CN,3
47,Staff1,LPN,19
47,Staff2,CN,2
47,Staff3,RN,5
