cycle,name,Type,ResTurn
7,Staff1,CN,0
7,Staff9,CN,0
7,Staff10,LPN,0
7,Staff13,CN,0
7,Staff18,CN,0
7,Staff21,CN,0
7,Staff22,RN,0
7,Staff28,CN,0
7,Staff33,LPN,0
7,Staff35,CN,0
7,Staff42,LPN,0
7,Staff50,RN,0
7,Staff60,RN,0
7,Staff66,CN,0
7,Staff67,CN,0
7,Staff72,CN,0
7,Staff75,CN,0
7,Staff77,CN,0
7,Staff81,CN,0
7,Staff85,CN,0
7,Staff86,LPN,0
7,Staff89,LPN,0
7,Staff94,CN,0
7,Staff96,CN,0
7,Staff103,CN,0
7,Staff105,CN,0
7,Staff109,CN,0
7,Staff110,RN,0
7,Staff112,CN,0
7,Staff136,LPN,0
7,Staff150,RN,0
7,Staff153,RN,0
7,Staff158,RN,0
7,Staff159,CN,0
7,Staff160,LPN,0
7,Staff163,CN,0
7,Staff164,LPN,0
7,Staff168,CN,0
15,Staff0,CN,0
15,Staff5,CN,0
15,Staff7,CN,0
15,Staff8,CN,0
15,Staff14,CN,0
15,Staff17,CN,0
15,Staff20,CN,0
15,Staff23,CN,0
15,Staff25,CN,0
15,Staff26,CN,0
15,Staff31,CN,0
15,Staff39,CN,0
15,Staff40,CN,0
15,Staff43,RN,0
15,Staff45,CN,0
15,Staff46,RN,0
15,Staff47,CN,0
15,Staff51,CN,0
15,Staff53,CN,0
15,Staff56,LPN,0
15,Staff57,CN,0
15,Staff58,CN,0
15,Staff70,CN,0
15,Staff74,CN,0
15,Staff78,CN,0
15,Staff79,CN,0
15,Staff80,RN,0
15,Staff82,CN,0
15,Staff83,CN,0
15,Staff84,CN,0
15,Staff92,CN,0
15,Staff95,CN,0
15,Staff97,CN,0
15,Staff100,RN,0
15,Staff102,LPN,0
15,Staff106,LPN,0
15,Staff107,CN,0
15,Staff120,CN,0
15,Staff122,RN,0
15,Staff123,RN,0
15,Staff126,CN,0
15,Staff129,CN,0
15,Staff130,CN,0
15,Staff133,CN,0
15,Staff134,CN,0
15,Staff135,RN,0
15,Staff138,CN,0
15,Staff141,RN,0
15,Staff142,CN,0
15,Staff144,CN,0
15,Staff145,CN,0
15,Staff146,LPN,0
15,Staff147,CN,0
15,Staff148,LPN,0
15,Staff149,CN,0
15,Staff151,RN,0
15,Staff152,CN,0
15,Staff155,CN,0
15,Staff157,LPN,0
15,Staff161,LPN,0
15,Staff166,CN,0
15,Staff169,CN,0
23,Staff2,CN,3
23,Staff3,LPN,9
23,Staff4,LPN,19
23,Staff6,LPN,19
23,Staff11,RN,3
23,Staff12,RN,4
23,Staff15,CN,1
23,Staff16,CN,2
23,Staff19,LPN,21
23,Staff24,CN,2
23,Staff27,LPN,10
23,Staff29,CN,3
23,Staff30,CN,3
23,Staff32,CN,2
23,Staff34,CN,0
23,Staff36,CN,1
23,Staff37,LPN,17
23,Staff38,CN,2
23,Staff41,CN,3
23,Staff44,CN,3
23,Staff48,CN,2
23,Staff49,CN,3
23,Staff52,CN,2
23,Staff54,RN,3
23,Staff55,CN,4
23,Staff59,CN,1
23,Staff61,CN,2
23,Staff62,CN,1
23,Staff63,RN,6
23,Staff64,CN,3
23,Staff65,CN,3
23,Staff68,CN,2
23,Staff69,CN,1
23,Staff71,LPN,16
23,Staff73,CN,1
23,Staff76,RN,6
23,Staff87,CN,3
23,Staff88,LPN,21
23,Staff90,LPN,12
23,Staff91,CN,1
23,Staff93,CN,3
23,Staff98,CN,1
23,Staff99,CN,2
23,Staff101,CN,1
23,Staff104,LPN,12
23,Staff108,CN,2
23,Staff111,CN,1
23,Staff113,CN,1
23,Staff114,CN,2
23,Staff115,CN,4
23,Staff116,RN,6
23,Staff117,CN,3
23,Staff118,CN,2
23,Staff119,CN,3
23,Staff121,CN,0
23,Staff124,CN,2
23,Staff125,CN,1
23,Staff127,CN,2
23,Staff128,RN,4
23,Staff131,CN,3
23,Staff132,LPN,22
23,Staff137,RN,3
23,Staff139,CN,1
23,Staff140,LPN,16
23,Staff143,CN,0
23,Staff154,CN,2
23,Staff156,RN,5
23,Staff162,CN,2
23,Staff165,CN,3
23,Staff167,CN,1
31,Staff1,CN,1
31,Staff9,CN,2
31,Staff10,LPN,17
31,Staff13,CN,1
31,Staff18,CN,2
31,Staff21,CN,2
31,Staff22,RN,6
31,Staff28,CN,1
31,Staff33,LPN,27
31,Staff35,CN,2
31,Staff42,LPN,30
31,Staff50,RN,6
31,Staff60,RN,5
31,Staff66,CN,2
31,Staff67,CN,2
31,Staff72,CN,4
31,Staff75,CN,4
31,Staff77,CN,4
31,Staff81,CN,0
31,Staff85,CN,1
31,Staff86,LPN,21
31,Staff89,LPN,21
31,Staff94,CN,2
31,Staff96,CN,2
31,Staff103,CN,1
31,Staff105,CN,2
31,Staff109,CN,3
31,Staff110,RN,4
31,Staff112,CN,3
31,Staff136,LPN,9
31,Staff150,RN,6
31,Staff153,RN,4
31,Staff158,RN,7
31,Staff159,CN,2
31,Staff160,LPN,24
31,Staff163,CN,2
31,Staff164,LPN,19
31,Staff168,CN,3
39,Staff0,CN,0
39,Staff5,CN,1
39,Staff7,CN,2
39,Staff8,CN,1
39,Staff14,CN,4
39,Staff17,CN,2
39,Staff20,CN,3
39,Staff23,CN,1
39,Staff25,CN,2
39,Staff26,CN,3
39,Staff31,CN,3
39,Staff39,CN,2
39,Staff40,CN,2
39,Staff43,RN,4
39,Staff45,CN,3
39,Staff46,RN,6
39,Staff47,CN,0
39,Staff51,CN,2
39,Staff53,CN,2
39,Staff56,LPN,22
39,Staff57,CN,2
39,Staff58,CN,3
39,Staff70,CN,2
39,Staff74,CN,0
39,Staff78,CN,1
39,Staff79,CN,2
39,Staff80,RN,5
39,Staff82,CN,3
39,Staff83,CN,1
39,Staff84,CN,2
39,Staff92,CN,5
39,Staff95,CN,1
39,Staff97,CN,2
39,Staff100,RN,6
39,Staff102,LPN,18
39,Staff106,LPN,20
39,Staff107,CN,2
39,Staff120,CN,1
39,Staff122,RN,7
39,Staff123,RN,6
39,Staff126,CN,3
39,Staff129,CN,2
39,Staff130,CN,1
39,Staff133,CN,1
39,Staff134,CN,1
39,Staff135,RN,6
39,Staff138,CN,2
39,Staff141,RN,5
39,Staff142,CN,0
39,Staff144,CN,2
39,Staff145,CN,2
39,Staff146,LPN,9
39,Staff147,CN,3
39,Staff148,LPN,23
39,Staff149,CN,2
39,Staff151,RN,6
39,Staff152,CN,3
39,Staff155,CN,1
39,Staff157,LPN,15
39,Staff161,LPN,20
39,Staff166,CN,1
39,Staff169,CN,2
47,Staff2,CN,1
47,Staff3,LPN,16
47,Staff4,LPN,17
47,Staff6,LPN,18
47,Staff11,RN,4
47,Staff12,RN,5
47,Staff15,CN,1
47,Staff16,CN,3
47,Staff19,LPN,18
47,Staff24,CN,0
47,Staff27,LPN,21
47,Staff29,CN,0
47,Staff30,CN,1
47,Staff32,CN,2
47,Staff34,CN,1
47,Staff36,CN,3
47,Staff37,LPN,22
47,Staff38,CN,1
47,Staff41,CN,1
47,Staff44,CN,2
47,Staff48,CN,1
47,Staff49,CN,2
47,Staff52,CN,3
47,Staff54,RN,7
47,Staff55,CN,2
47,Staff59,CN,2
47,Staff61,CN,0
47,Staff62,CN,4
47,Staff63,RN,7
47,Staff64,CN,4
47,Staff65,CN,2
47,Staff68,CN,1
47,Staff69,CN,4
47,Staff71,LPN,21
47,Staff73,CN,0
47,Staff76,RN,5
47,Staff87,CN,2
47,Staff88,LPN,25
47,Staff90,LPN,28
47,Staff91,CN,3
47,Staff93,CN,2
47,Staff98,CN,4
47,Staff99,CN,2
47,Staff101,CN,0
47,Staff104,LPN,14
47,Staff108,CN,1
47,Staff111,CN,2
47,Staff113,CN,1
47,Staff114,CN,3
47,Staff115,CN,3
47,Staff116,RN,7
47,Staff117,CN,1
47,Staff118,CN,0
47,Staff119,CN,1
47,Staff121,CN,0
47,Staff124,CN,0
47,Staff125,CN,5
47,Staff127,CN,4
47,Staff128,RN,5
47,Staff131,CN,1
47,Staff132,LPN,21
47,Staff137,RN,4
47,Staff139,CN,4
47,Staff140,LPN,18
47,Staff143,CN,0
47,Staff154,CN,2
47,Staff156,RN,6
47,Staff162,CN,2
47,Staff165,CN,2
47,Staff167,CN,3
55,Staff1,CN,4
55,Staff9,CN,2
55,Staff10,LPN,20
55,Staff13,CN,2
55,Staff18,CN,3
55,Staff21,CN,2
55,Staff22,RN,6
55,Staff28,CN,2
55,Staff33,LPN,10
55,Staff35,CN,0
55,Staff42,LPN,21
55,Staff50,RN,4
55,Staff60,RN,5
55,Staff66,CN,2
55,Staff67,CN,3
55,Staff72,CN,2
55,Staff75,CN,2
55,Staff77,CN,1
55,Staff81,CN,3
55,Staff85,CN,5
55,Staff86,LPN,11
55,Staff89,LPN,19
55,Staff94,CN,2
55,Staff96,CN,2
55,Staff103,CN,2
55,Staff105,CN,0
55,Staff109,CN,2
55,Staff110,RN,5
55,Staff112,CN,5
55,Staff136,LPN,15
55,Staff150,RN,4
