cycle,name,Type,ResTurn
7,Staff6,CN,0
7,Staff11,CN,0
7,Staff25,CN,0
7,Staff26,CN,0
7,Staff27,CN,0
7,Staff28,CN,0
7,Staff34,CN,0
7,Staff40,CN,0
7,Staff41,CN,0
7,Staff44,CN,0
7,Staff46,CN,0
7,Staff49,CN,0
7,Staff54,CN,0
7,Staff63,LPN,0
7,Staff65,LPN,0
7,Staff73,RN,0
7,Staff90,CN,0
7,Staff105,CN,0
7,Staff106,CN,0
7,Staff112,CN,0
7,Staff116,CN,0
7,Staff123,CN,0
7,Staff130,CN,0
7,Staff131,CN,0
7,Staff135,CN,0
7,Staff139,LPN,0
7,Staff152,CN,0
7,Staff154,LPN,0
7,Staff155,CN,0
7,Staff156,RN,0
7,Staff157,CN,0
7,Staff161,LPN,0
7,Staff163,CN,0
7,Staff166,CN,0
7,Staff168,CN,0
15,Staff2,CN,0
15,Staff3,CN,0
15,Staff4,CN,0
15,Staff7,CN,0
15,Staff10,LPN,0
15,Staff14,CN,0
15,Staff15,CN,0
15,Staff16,RN,0
15,Staff20,CN,0
15,Staff24,CN,0
15,Staff31,CN,0
15,Staff32,CN,0
15,Staff36,CN,0
15,Staff38,CN,0
15,Staff39,CN,0
15,Staff42,CN,0
15,Staff45,CN,0
15,Staff47,CN,0
15,Staff50,CN,0
15,Staff52,CN,0
15,Staff55,RN,0
15,Staff57,CN,0
15,Staff61,CN,0
15,Staff64,LPN,0
15,Staff67,RN,0
15,Staff68,CN,0
15,Staff70,CN,0
15,Staff71,CN,0
15,Staff72,CN,0
15,Staff76,CN,0
15,Staff77,RN,0
15,Staff79,CN,0
15,Staff81,CN,0
15,Staff83,CN,0
15,Staff88,CN,0
15,Staff91,CN,0
15,Staff94,CN,0
15,Staff95,LPN,0
15,Staff96,LPN,0
15,Staff100,CN,0
15,Staff103,CN,0
15,Staff107,CN,0
15,Staff108,CN,0
15,Staff110,LPN,0
15,Staff111,RN,0
15,Staff113,CN,0
15,Staff114,CN,0
15,Staff117,CN,0
15,Staff118,RN,0
15,Staff119,LPN,0
15,Staff124,RN,0
15,Staff127,RN,0
15,Staff128,LPN,0
15,Staff132,CN,0
15,Staff133,RN,0
15,Staff134,CN,0
15,Staff136,CN,0
15,Staff138,CN,0
15,Staff140,CN,0
15,Staff141,RN,0
15,Staff142,CN,0
15,Staff144,CN,0
15,Staff148,CN,0
15,Staff149,RN,0
15,Staff150,CN,0
15,Staff151,LPN,0
15,Staff153,CN,0
15,Staff159,CN,0
15,Staff169,LPN,0
23,Staff0,CN,2
23,Staff1,RN,5
23,Staff5,CN,2
23,Staff8,CN,3
23,Staff9,CN,1
23,Staff12,RN,5
23,Staff13,CN,3
23,Staff17,CN,1
23,Staff18,CN,4
23,Staff19,CN,4
23,Staff21,RN,5
23,Staff22,CN,2
23,Staff23,LPN,16
23,Staff29,CN,4
23,Staff30,CN,1
23,Staff33,CN,2
23,Staff35,CN,2
23,Staff37,CN,3
23,Staff43,RN,4
23,Staff48,RN,4
23,Staff51,LPN,21
23,Staff53,CN,1
23,Staff56,CN,0
23,Staff58,CN,2
23,Staff59,RN,4
23,Staff60,CN,1
23,Staff62,LPN,18
23,Staff66,CN,0
23,Staff69,CN,1
23,Staff74,CN,3
23,Staff75,CN,1
23,Staff78,CN,1
23,Staff80,CN,3
23,Staff82,CN,0
23,Staff84,CN,1
23,Staff85,LPN,5
23,Staff86,CN,2
23,Staff87,CN,2
23,Staff89,CN,1
23,Staff92,CN,1
23,Staff93,RN,1
23,Staff97,CN,2
23,Staff98,CN,1
23,Staff99,CN,1
23,Staff101,LPN,21
23,Staff102,CN,1
23,Staff104,CN,3
23,Staff109,CN,1
23,Staff115,CN,0
23,Staff120,CN,4
23,Staff121,CN,1
23,Staff122,CN,1
23,Staff125,LPN,13
23,Staff126,CN,3
23,Staff129,CN,2
23,Staff137,CN,3
23,Staff143,LPN,15
23,Staff145,CN,3
23,Staff146,RN,2
23,Staff147,LPN,17
23,Staff158,LPN,14
23,Staff160,CN,2
23,Staff162,CN,1
23,Staff164,LPN,16
23,Staff165,CN,0
23,Staff167,CN,0
31,Staff6,CN,1
31,Staff11,CN,2
31,Staff25,CN,2
31,Staff26,CN,3
31,Staff27,CN,2
31,Staff28,CN,1
31,Staff34,CN,4
31,Staff40,CN,2
31,Staff41,CN,2
31,Staff44,CN,0
31,Staff46,CN,1
31,Staff49,CN,2
31,Staff54,CN,2
31,Staff63,LPN,24
31,Staff65,LPN,17
31,Staff73,RN,7
31,Staff90,CN,3
31,Staff105,CN,0
31,Staff106,CN,1
31,Staff112,CN,1
31,Staff116,CN,1
31,Staff123,CN,3
31,Staff130,CN,1
31,Staff131,CN,2
31,Staff135,CN,1
31,Staff139,LPN,18
31,Staff152,CN,2
31,Staff154,LPN,20
31,Staff155,CN,3
31,Staff156,RN,5
31,Staff157,CN,3
31,Staff161,LPN,22
31,Staff163,CN,0
31,Staff166,CN,1
31,Staff168,CN,0
39,Staff2,CN,2
39,Staff3,CN,2
39,Staff4,CN,2
39,Staff7,CN,2
39,Staff10,LPN,19
39,Staff14,CN,3
39,Staff15,CN,4
39,Staff16,RN,7
39,Staff20,CN,2
39,Staff24,CN,0
39,Staff31,CN,0
39,Staff32,CN,2
39,Staff36,CN,4
39,Staff38,CN,0
39,Staff39,CN,1
39,Staff42,CN,4
39,Staff45,CN,3
39,Staff47,CN,3
39,Staff50,CN,4
39,Staff52,CN,2
39,Staff55,RN,5
39,Staff57,CN,4
39,Staff61,CN,3
39,Staff64,LPN,27
39,Staff67,RN,4
39,Staff68,CN,2
39,Staff70,CN,4
39,Staff71,CN,2
39,Staff72,CN,2
39,Staff76,CN,0
39,Staff77,RN,6
39,Staff79,CN,2
39,Staff81,CN,4
39,Staff83,CN,2
39,Staff88,CN,5
39,Staff91,CN,2
39,Staff94,CN,4
39,Staff95,LPN,21
39,Staff96,LPN,24
39,Staff100,CN,2
39,Staff103,CN,2
39,Staff107,CN,1
39,Staff108,CN,4
39,Staff110,LPN,23
39,Staff111,RN,5
39,Staff113,CN,1
39,Staff114,CN,1
39,Staff117,CN,1
39,Staff118,RN,5
39,Staff119,LPN,15
39,Staff124,RN,6
39,Staff127,RN,7
39,Staff128,LPN,18
39,Staff132,CN,3
39,Staff133,RN,5
39,Staff134,CN,2
39,Staff136,CN,1
39,Staff138,CN,1
39,Staff140,CN,1
39,Staff141,RN,6
39,Staff142,CN,3
39,Staff144,CN,3
39,Staff148,CN,1
39,Staff149,RN,3
39,Staff150,CN,3
39,Staff151,LPN,20
39,Staff153,CN,3
39,Staff159,CN,2
39,Staff169,LPN,25
47,Staff0,CN,4
47,Staff1,RN,6
47,Staff5,CN,2
47,Staff8,CN,2
47,Staff9,CN,2
47,Staff12,RN,6
47,Staff13,CN,3
47,Staff17,CN,5
47,Staff18,CN,0
47,Staff19,CN,4
47,Staff21,RN,6
47,Staff22,CN,4
47,Staff23,LPN,10
47,Staff29,CN,2
47,Staff30,CN,3
47,Staff33,CN,1
47,Staff35,CN,3
47,Staff37,CN,0
47,Staff43,RN,5
47,Staff48,RN,6
47,Staff51,LPN,20
47,Staff53,CN,3
47,Staff56,CN,2
47,Staff58,CN,2
47,Staff59,RN,3
47,Staff60,CN,3
47,Staff62,LPN,19
47,Staff66,CN,2
47,Staff69,CN,3
47,Staff74,CN,1
47,Staff75,CN,1
47,Staff78,CN,4
47,Staff80,CN,3
47,Staff82,CN,3
47,Staff84,CN,4
47,Staff85,LPN,20
47,Staff86,CN,0
47,Staff87,CN,2
47,Staff89,CN,3
47,Staff92,CN,3
47,Staff93,RN,6
47,Staff97,CN,1
47,Staff98,CN,2
47,Staff99,CN,0
47,Staff101,LPN,25
47,Staff102,CN,4
47,Staff104,CN,2
47,Staff109,CN,2
47,Staff115,CN,2
