cycle,name,Type,ResTurn
7,Staff1,LPN,0
7,Staff5,CN,0
7,Staff8,RN,0
7,Staff11,CN,0
7,Staff12,CN,0
7,Staff13,LPN,0
7,Staff22,LPN,0
7,Staff27,LPN,0
7,Staff30,CN,0
7,Staff39,LPN,0
7,Staff45,RN,0
7,Staff46,RN,0
7,Staff52,LPN,0
7,Staff71,CN,0
7,Staff72,CN,0
7,Staff78,CN,0
7,Staff83,CN,0
7,Staff84,CN,0
7,Staff92,LPN,0
7,Staff96,CN,0
7,Staff98,CN,0
7,Staff122,RN,0
7,Staff123,CN,0
7,Staff125,CN,0
7,Staff131,CN,0
7,Staff132,CN,0
7,Staff133,CN,0
7,Staff137,CN,0
7,Staff139,RN,0
7,Staff142,CN,0
7,Staff147,LPN,0
7,Staff150,CN,0
7,Staff153,CN,0
7,Staff154,CN,0
7,Staff160,CN,0
7,Staff161,RN,0
7,Staff163,LPN,0
7,Staff164,CN,0
7,Staff169,CN,0
15,Staff0,CN,0
15,Staff2,LPN,0
15,Staff4,CN,0
15,Staff7,CN,0
15,Staff10,CN,0
15,Staff14,RN,0
15,Staff16,RN,0
15,Staff18,RN,0
15,Staff20,CN,0
15,Staff21,CN,0
15,Staff23,CN,0
15,Staff24,LPN,0
15,Staff26,RN,0
15,Staff28,CN,0
15,Staff34,CN,0
15,Staff38,RN,0
15,Staff40,CN,0
15,Staff42,CN,0
15,Staff43,CN,0
15,Staff44,CN,0
15,Staff47,RN,0
15,Staff48,CN,0
15,Staff49,RN,0
15,Staff55,CN,0
15,Staff56,LPN,0
15,Staff57,CN,0
15,Staff59,LPN,0
15,Staff60,CN,0
15,Staff61,CN,0
15,Staff64,CN,0
15,Staff66,LPN,0
15,Staff67,CN,0
15,Staff68,CN,0
15,Staff70,CN,0
15,Staff73,CN,0
15,Staff74,LPN,0
15,Staff76,CN,0
15,Staff81,LPN,0
15,Staff82,CN,0
15,Staff87,CN,0
15,Staff91,RN,0
15,Staff100,CN,0
15,Staff102,CN,0
15,Staff103,CN,0
15,Staff106,CN,0
15,Staff107,CN,0
15,Staff108,RN,0
15,Staff109,RN,0
15,Staff111,CN,0
15,Staff112,CN,0
15,Staff118,CN,0
15,Staff119,CN,0
15,Staff124,CN,0
15,Staff126,CN,0
15,Staff127,CN,0
15,Staff128,CN,0
15,Staff130,CN,0
15,Staff134,CN,0
15,Staff138,CN,0
15,Staff146,CN,0
15,Staff149,CN,0
15,Staff156,CN,0
15,Staff159,CN,0
15,Staff162,LPN,0
15,Staff168,CN,0
23,Staff3,CN,3
23,Staff6,RN,5
23,Staff9,CN,5
23,Staff15,CN,1
23,Staff17,CN,1
23,Staff19,CN,0
23,Staff25,RN,5
23,Staff29,LPN,20
23,Staff31,LPN,20
23,Staff32,CN,1
23,Staff33,RN,2
23,Staff35,CN,2
23,Staff36,CN,3
23,Staff37,CN,1
23,Staff41,CN,3
23,Staff50,LPN,14
23,Staff51,CN,1
23,Staff53,RN,3
23,Staff54,CN,2
23,Staff58,CN,2
23,Staff62,CN,1
23,Staff63,CN,3
23,Staff65,CN,1
23,Staff69,CN,3
23,Staff75,CN,0
23,Staff77,RN,4
23,Staff79,CN,2
23,Staff80,CN,0
23,Staff85,CN,2
23,Staff86,CN,1
23,Staff88,CN,3
23,Staff89,CN,3
23,Staff90,CN,2
23,Staff93,CN,0
23,Staff94,CN,2
23,Staff95,RN,4
23,Staff97,RN,5
23,Staff99,CN,2
23,Staff101,CN,1
23,Staff104,CN,1
23,Staff105,RN,4
23,Staff110,RN,5
23,Staff113,CN,3
23,Staff114,RN,4
23,Staff115,CN,1
23,Staff116,RN,5
23,Staff117,CN,2
23,Staff120,CN,2
23,Staff121,RN,5
23,Staff129,RN,4
23,Staff135,CN,3
23,Staff136,CN,2
23,Staff140,CN,2
23,Staff141,LPN,15
23,Staff143,RN,4
23,Staff144,RN,5
23,Staff145,CN,1
23,Staff148,RN,3
23,Staff151,RN,4
23,Staff152,CN,2
23,Staff155,RN,5
23,Staff157,CN,0
23,Staff158,RN,5
23,Staff165,CN,3
23,Staff166,LPN,15
23,Staff167,LPN,13
31,Staff1,LPN,16
31,Staff5,CN,4
31,Staff8,RN,5
31,Staff11,CN,5
31,Staff12,CN,4
31,Staff13,LPN,15
31,Staff22,LPN,27
31,Staff27,LPN,26
31,Staff30,CN,1
31,Staff39,LPN,21
31,Staff45,RN,7
31,Staff46,RN,6
31,Staff52,LPN,20
31,Staff71,CN,2
31,Staff72,CN,4
31,Staff78,CN,1
31,Staff83,CN,3
31,Staff84,CN,2
31,Staff92,LPN,22
31,Staff96,CN,3
31,Staff98,CN,1
31,Staff122,RN,6
