cycle,name,Type,ResTurn
7,Staff2,CN,0
7,Staff9,RN,0
7,Staff15,CN,0
7,Staff17,LPN,0
7,Staff18,CN,0
7,Staff22,CN,0
7,Staff27,CN,0
7,Staff29,RN,0
7,Staff31,LPN,0
7,Staff32,RN,0
7,Staff36,LPN,0
7,Staff45,CN,0
7,Staff47,RN,0
7,Staff58,CN,0
7,Staff64,CN,0
7,Staff74,CN,0
7,Staff78,LPN,0
7,Staff88,CN,0
7,Staff92,LPN,0
7,Staff99,CN,0
7,Staff102,CN,0
7,Staff103,RN,0
7,Staff104,LPN,0
7,Staff110,LPN,0
7,Staff123,CN,0
7,Staff128,CN,0
7,Staff129,RN,0
7,Staff131,LPN,0
7,Staff133,LPN,0
7,Staff134,CN,0
7,Staff137,CN,0
7,Staff140,CN,0
7,Staff144,CN,0
7,Staff151,LPN,0
7,Staff156,LPN,0
7,Staff157,CN,0
7,Staff161,CN,0
7,Staff165,CN,0
15,Staff5,CN,0
15,Staff6,CN,0
15,Staff8,RN,0
15,Staff11,CN,0
15,Staff12,CN,0
15,Staff13,CN,0
15,Staff14,RN,0
15,Staff16,CN,0
15,Staff19,CN,0
15,Staff20,CN,0
15,Staff21,CN,0
15,Staff23,LPN,0
15,Staff24,CN,0
15,Staff25,CN,0
15,Staff33,CN,0
15,Staff34,CN,0
15,Staff38,RN,0
15,Staff40,CN,0
15,Staff41,CN,0
15,Staff48,CN,0
15,Staff49,CN,0
15,Staff50,CN,0
15,Staff51,RN,0
15,Staff52,CN,0
15,Staff53,CN,0
15,Staff54,CN,0
15,Staff55,CN,0
15,Staff59,CN,0
15,Staff60,RN,0
15,Staff61,CN,0
15,Staff63,CN,0
15,Staff65,RN,0
15,Staff67,LPN,0
15,Staff69,LPN,0
15,Staff70,RN,0
15,Staff71,CN,0
15,Staff72,LPN,0
15,Staff77,CN,0
15,Staff79,LPN,0
15,Staff80,CN,0
15,Staff84,CN,0
15,Staff85,CN,0
15,Staff93,CN,0
15,Staff96,CN,0
15,Staff100,CN,0
15,Staff107,CN,0
15,Staff109,CN,0
