cycle,name,Type,ResTurn
7,Staff10,CN,0
7,Staff27,CN,0
7,Staff28,CN,0
7,Staff30,CN,0
7,Staff45,LPN,0
7,Staff46,LPN,0
7,Staff52,CN,0
7,Staff63,CN,0
7,Staff71,CN,0
7,Staff77,CN,0
7,Staff78,RN,0
7,Staff85,CN,0
7,Staff90,LPN,0
7,Staff94,CN,0
7,Staff96,CN,0
7,Staff115,RN,0
7,Staff116,LPN,0
7,Staff117,CN,0
7,Staff118,RN,0
7,Staff119,CN,0
7,Staff122,LPN,0
7,Staff127,CN,0
7,Staff139,CN,0
7,Staff140,CN,0
7,Staff143,LPN,0
7,Staff145,CN,0
7,Staff146,CN,0
7,Staff148,CN,0
7,Staff152,CN,0
7,Staff154,CN,0
7,Staff155,CN,0
7,Staff162,CN,0
15,Staff0,CN,0
15,Staff3,CN,0
15,Staff4,CN,0
15,Staff5,RN,0
15,Staff12,RN,0
15,Staff14,CN,0
15,Staff16,CN,0
15,Staff17,CN,0
15,Staff18,LPN,0
15,Staff22,CN,0
15,Staff23,RN,0
15,Staff24,RN,0
15,Staff25,CN,0
15,Staff29,LPN,0
15,Staff34,RN,0
15,Staff38,CN,0
15,Staff40,CN,0
15,Staff41,LPN,0
15,Staff42,CN,0
15,Staff43,CN,0
15,Staff44,CN,0
15,Staff48,CN,0
15,Staff49,CN,0
15,Staff50,CN,0
15,Staff51,CN,0
15,Staff56,RN,0
15,Staff59,CN,0
15,Staff62,RN,0
15,Staff64,CN,0
15,Staff68,LPN,0
15,Staff75,LPN,0
15,Staff79,CN,0
15,Staff82,CN,0
15,Staff83,CN,0
15,Staff86,CN,0
15,Staff93,CN,0
15,Staff97,CN,0
15,Staff98,CN,0
15,Staff99,CN,0
15,Staff100,CN,0
15,Staff104,CN,0
15,Staff106,CN,0
15,Staff107,CN,0
15,Staff109,CN,0
15,Staff110,RN,0
15,Staff113,CN,0
15,Staff121,LPN,0
15,Staff124,CN,0
15,Staff129,CN,0
15,Staff130,RN,0
15,Staff131,RN,0
15,Staff132,CN,0
15,Staff133,CN,0
15,Staff136,CN,0
15,Staff137,CN,0
15,Staff141,CN,0
15,Staff142,CN,0
15,Staff147,RN,0
15,Staff150,CN,0
15,Staff151,CN,0
15,Staff153,CN,0
15,Staff156,CN,0
15,Staff158,CN,0
15,Staff164,CN,0
15,Staff166,CN,0
15,Staff168,RN,0
23,Staff1,CN,2
23,Staff2,CN,3
23,Staff6,CN,3
23,Staff7,CN,0
23,Staff8,LPN,13
23,Staff9,CN,2
23,Staff11,CN,2
23,Staff13,CN,1
23,Staff15,RN,6
23,Staff19,LPN,28
23,Staff20,CN,3
23,Staff21,RN,4
23,Staff26,CN,3
23,Staff31,CN,0
23,Staff32,CN,2
23,Staff33,RN,5
23,Staff35,CN,1
23,Staff36,RN,2
23,Staff37,LPN,16
23,Staff39,CN,1
23,Staff47,CN,4
23,Staff53,CN,3
23,Staff54,RN,5
23,Staff55,CN,1
23,Staff57,LPN,22
23,Staff58,CN,2
23,Staff60,LPN,22
23,Staff61,CN,1
23,Staff65,CN,1
23,Staff66,RN,3
23,Staff67,LPN,17
23,Staff69,LPN,16
23,Staff70,CN,0
23,Staff72,CN,1
23,Staff73,CN,3
23,Staff74,CN,2
23,Staff76,LPN,14
23,Staff80,CN,1
23,Staff81,CN,1
23,Staff84,CN,2
23,Staff87,CN,1
23,Staff88,LPN,14
23,Staff89,CN,0
23,Staff91,CN,3
23,Staff92,LPN,18
23,Staff95,CN,1
23,Staff101,CN,1
23,Staff102,CN,1
23,Staff103,CN,2
23,Staff105,CN,4
23,Staff108,CN,2
23,Staff111,CN,0
23,Staff112,RN,4
23,Staff114,CN,3
23,Staff120,RN,2
23,Staff123,RN,4
23,Staff125,CN,2
23,Staff126,CN,1
23,Staff128,CN,2
23,Staff134,CN,2
23,Staff135,CN,2
23,Staff138,RN,6
23,Staff144,LPN,18
23,Staff149,CN,3
23,Staff157,LPN,15
23,Staff159,LPN,18
23,Staff160,RN,5
23,Staff161,RN,5
23,Staff163,RN,6
23,Staff165,CN,2
23,Staff167,LPN,20
23,Staff169,CN,0
31,Staff10,CN,2
31,Staff27,CN,3
31,Staff28,CN,3
31,Staff30,CN,2
31,Staff45,LPN,21
31,Staff46,LPN,17
31,Staff52,CN,4
31,Staff63,CN,1
31,Staff71,CN,2
31,Staff77,CN,2
31,Staff78,RN,5
31,Staff85,CN,3
31,Staff90,LPN,21
31,Staff94,CN,2
31,Staff96,CN,2
31,Staff115,RN,6
31,Staff116,LPN,17
